JOB,DNG,LOCATION,SUBJOB_COMBINED,REG HR_mean,REG HR_median,REG HR_std,sample_size,REG RT_mean,REG RT_median,REG RT_std,OT HR_mean,OT HR_median,OT HR_std,OT RT_mean,OT RT_median,OT RT_std,totalpay_mean,totalpay_median,totalpay_std,confidence_mean,confidence_max
HEAD CHECKER,DAY,CENTENNIAL,EQUIP. CONTROL (HC),7.944134078212291,8.0,0.6764137952255829,179,59.500111731843575,55.95,9.026748826098368,2.0195530726256985,2.0,0.742685546921222,89.165,83.6,13.633751111928902,652.6014525139664,614.8,112.46281927350817,0.755586592178771,1.0
DOCK GANTRY,GRAVEYARD,CENTENNIAL,,6.351123595505618,6.5,0.9060523902017964,178,87.96426966292134,87.05,3.365334878154821,1.6666666666666667,1.0,1.6875379107994457,131.51974860335196,130.075,5.016405145371759,765.0928770949721,695.9,224.4942692818945,0.6547486033519553,0.9
LABOUR,NIGHT,CENTENNIAL,,7.859550561797753,8.0,0.9003726913366309,178,73.18466292134832,66.98,10.825532183725528,0.4782608695652174,0.0,0.5107539184552492,104.80637640449439,100.47,27.334147905849843,585.5098314606741,535.84,108.13246678819567,0.5275280898876404,0.75
TRACTOR TRAILER,DAY,CENTENNIAL,RAIL (HC),8.92090395480226,9.0,0.5106405033655798,177,62.920056497175146,54.17,12.74816076293749,0.0,0.0,0.0,90.9766384180791,80.76,24.098963278679694,560.9488700564972,487.53,116.79131807377273,0.8471751412429378,0.85
TRAINING,NIGHT,CENTENNIAL,,8.0,8.0,0.0,177,71.70734463276837,69.67,6.496713265172751,1.1333333333333333,1.0,0.7039144092114433,107.4307627118644,104.505,9.894246813757798,624.6791807909605,557.36,90.9657082368697,0.5432203389830509,0.65
FRONT END LOADER,DAY,VAN WHARVES,,7.860795454545454,8.0,0.5389910608130375,176,59.18630681818181,55.3,10.19358579820294,1.058139534883721,1.0,0.6526804670477456,89.57710227272727,82.95,14.455199869579133,520.6996022727272,483.875,117.89940219761588,0.6053977272727272,0.9
LABOUR,DAY,LYNNTERM,SLINGMAN (LAB),7.890173410404624,8.0,0.6773464590355164,173,61.60537572254335,55.3,11.5928491142064,0.25,0.0,0.4522670168666455,92.40806358381504,82.95,17.389273671309596,487.9843352601156,442.4,103.1323416963402,0.6060693641618496,0.85
WHEAT SPECIALTY,DAY,RICHARDSON,,7.47953216374269,7.5,0.2676516895156554,171,63.70614035087719,56.45,14.093529147768818,0.5,0.5,0.0,94.52973684210525,84.1,20.587705156398833,523.1677923976608,465.425,117.69033834658894,0.8903508771929824,0.9
LABOUR,DAY,CENTENNIAL,JANITOR (LAB),7.9411764705882355,8.0,0.4950151794091348,170,64.27076470588236,55.3,14.614849464005834,0.9966442953020134,1.0,0.09184012797111099,96.39732352941178,82.95,21.922868029666834,596.7509411764706,525.35,148.69018311286908,0.7364705882352941,1.0
LIFT TRUCK,DAY,SQUAMISH,,8.012121212121212,8.0,0.45515849273710873,165,57.65618181818182,55.8,6.756308657399959,1.9,0.5,3.2386554137309655,85.71448484848484,83.45,14.247915622313386,606.387,605.91,90.82584252997873,0.51,0.75
40 TON (TOP PICK),NIGHT,CENTENNIAL,,8.736024844720497,9.0,0.5421661178816711,161,75.43559006211181,70.67,8.902811272620609,0.25605263157894737,0.0,0.41453805918773895,112.69080745341616,105.505,13.350205779086107,678.6376900621118,636.03,82.82789357312902,0.7217391304347827,0.9
LABOUR,DAY,PORT MOODY,BLANK,7.971337579617835,8.0,0.3501008930429754,157,56.9796178343949,55.3,7.224053294851817,0.7777777777777778,1.0,0.46088859896247675,85.45987261146497,82.95,10.837645689273671,462.74503184713376,442.4,66.15708325328676,0.6162420382165605,1.0
HEAD CHECKER,DAY,CENTENNIAL,YARD PLANNER (HC),8.032051282051283,8.0,0.722181925027936,156,59.15301282051283,55.95,9.228972152595489,2.097972972972973,2.0,0.7729675649129321,87.76826923076922,83.6,11.815283277204813,651.1155128205128,614.8,131.91465873835975,0.7506410256410256,1.0
LABOUR,DAY,LYNNTERM,HOLD (LAB),8.006451612903225,8.0,0.0803219328902499,155,60.267597402597396,55.3,10.334888501265409,0.0,0.0,0.0,90.35332258064516,82.95,15.463505458468893,479.38696774193545,442.4,91.01982771270008,0.6016129032258064,0.85
HEAD CHECKER,NIGHT,CENTENNIAL,RAIL (HC),8.717105263157896,9.0,0.46631943628896527,152,72.94065789473684,70.32,7.319909136251869,1.1805555555555556,1.0,0.40801031417406186,109.21322368421052,105.155,11.290396880733127,758.3257236842105,738.035,91.36607598889526,0.9187500000000001,1.0
LOCI,DAY,VAN WHARVES,,8.0,8.0,0.0,150,62.091333333333324,56.3,12.71199157307442,1.1804123711340206,1.0,1.17523394614804,91.50169701986755,83.95,19.186448000120837,564.7442549668874,534.35,142.91228841169058,0.5874172185430464,0.65
LABOUR,NIGHT,LYNNTERM,,7.863333333333333,8.0,0.7393464070513135,150,70.4244,66.98,8.862433459202496,0.3333333333333333,0.0,0.5163977794943222,101.0334,100.47,24.858910312390254,558.7264666666666,535.84,80.26115914499078,0.5103333333333333,0.75
LABOUR,GRAVEYARD,NEPTUNE,BLANK,6.486666666666666,6.5,0.2950751620018619,150,87.64859999999999,86.05,4.909873087111686,0.94,1.0,0.5405967979549857,131.45843333333332,129.075,7.366260653752052,609.5610833333334,575.12,76.55458438517778,0.6846666666666666,1.0
DOW MEN,DAY,UNIVAR,,8.006711409395972,8.0,0.05773240872850185,149,59.109395973154356,53.17,14.975864827628122,0.9947368421052631,1.0,0.538391698952129,88.2517701342282,79.755,23.126791557291067,529.2921224832214,505.115,134.7770711568631,0.5949664429530201,0.75
ELECTRICIAN,DAY,NEPTUNE,,7.962837837837838,8.0,0.3354924100453159,148,65.05222972972973,57.8,14.926681257460785,1.0984848484848484,1.0,1.0496142037386769,96.35368243243244,85.45,22.442261922341554,567.8280574324325,505.125,167.9428505428384,0.5726351351351351,0.9
HD MECHANIC,NIGHT,DELTAPORT,,7.918367346938775,8.0,0.6673419373845976,147,76.4004761904762,72.17,8.974916440511036,0.5581395348837209,0.0,1.240244322730987,111.37010204081633,107.005,20.858950416775922,623.2571258503401,577.36,80.31580125902747,0.5346938775510204,0.9
LABOUR,DAY,VANTERM,SHEDMEN (LAB),8.006802721088436,8.0,0.37919523000467487,147,58.99877551020408,55.3,9.2899195550699,0.4,0.0,0.6291528696058958,88.49816326530612,82.95,13.934879332604849,478.2913945578231,442.4,79.01221634299536,0.6193877551020408,0.85
TRAINER,DAY,LYNNTERM,BLANK (TRNR),8.0,8.0,0.0,146,91.482968189,90.98,10.015941241504684,0.0,0.0,0.0,86.01157534246576,84.7,10.120816117314423,732.9562797585754,727.84,79.51947773809418,0.6,0.6
40 TON (TOP PICK),NIGHT,VANTERM,,8.172413793103448,8.0,0.6598066592466358,145,75.84986206896552,70.67,9.900921813579817,0.5935251798561151,0.5,0.38338852150181985,113.31962068965518,105.505,14.87868889929718,684.5771551724138,670.865,93.2282620750438,0.6731034482758621,0.9
WHEAT SPECIALTY,DAY,G3,,7.503472222222222,7.5,0.041666666666666664,144,65.57958333333335,56.45,13.729674455876062,0.5,0.5,0.0,96.67029513888889,84.1,22.015444843774503,539.6248958333333,465.425,113.22815213967154,0.8930555555555555,0.9
LABOUR,NIGHT,SQUAMISH,BLANK,8.007142857142858,8.0,0.556148478847288,140,74.76164285714286,69.67,9.16387877811686,0.5625,0.0,1.399936223037117,111.86664285714285,104.505,14.07141025236051,712.4350892857143,716.87,110.27129981299309,0.6074999999999999,0.85
LABOUR,GRAVEYARD,VANTERM,,6.4640287769784175,6.5,0.34389229739754706,139,84.35906474820143,82.73,3.5965933745107215,0.2692307692307692,0.0,0.4385290096535146,119.73334532374102,124.095,28.513850412705544,548.583237410072,537.745,41.38999896207915,0.5151079136690647,0.9
HD MECHANIC,NIGHT,FRASER SURREY,,8.151438848920863,8.0,0.35929391535379473,139,74.08129496402877,72.17,6.98707604397217,0.007462686567164179,0.0,0.06108472217815261,109.19370503597122,107.005,14.05399113380883,604.1733561151079,577.36,62.274304738212045,0.5406474820143885,0.75
ELECTRICIAN,NIGHT,DELTAPORT,,7.911764705882353,8.0,0.25005446029908823,136,78.03625,72.17,11.44228570389805,1.1833333333333333,1.0,0.5163071118122093,115.80437500000001,107.005,17.163428555847076,710.4960294117648,701.7825,108.1803403501963,0.6470588235294118,0.9
LABOUR,GRAVEYARD,CENTENNIAL,SHEDMEN (LAB),7.211111111111111,7.5,0.45493425253475156,135,86.90155555555555,86.05,3.2844599880247145,0.6,1.0,0.5026246899500346,130.30366666666666,129.075,4.916159585960053,638.3713333333334,645.375,47.44745900986203,0.7911111111111111,0.85
ELECTRICIAN,GRAVEYARD,DELTAPORT,,6.436567164179104,6.5,0.16703565184980762,134,90.42716417910448,88.55,4.632583457601119,1.2009345794392523,1.0,0.3752974485991842,134.39074626865673,131.575,6.948875186401688,713.2954850746269,726.59,88.9863509157051,0.6470149253731343,0.9
BUNNY BUS,GRAVEYARD,CENTENNIAL,,6.7631578947368425,6.5,0.44201221774738125,133,87.06932330827067,86.05,4.387110803853253,0.9950980392156863,1.0,0.2678766714091135,130.56785714285712,129.075,6.601176068475457,688.4709962406015,688.4,48.57833362048136,0.6740601503759399,0.9
ELECTRICIAN,NIGHT,NEPTUNE,,7.911538461538462,8.0,0.7083811236465156,130,73.74923076923076,72.17,6.96898228813786,1.08,1.0,1.1036118809044553,109.01811538461538,107.005,8.979399361514108,629.2651730769231,577.36,83.52585063813753,0.5661538461538461,0.9
WHEAT SPECIALTY,DAY,CASCADIA,,7.4476744186046515,7.5,0.4525043363533711,129,65.32565891472868,56.45,14.94663020366972,0.4899193548387097,0.5,0.0668634814439085,96.10317829457364,84.1,23.93608400624254,530.9693798449613,465.425,122.05273385471249,0.889922480620155,0.9
HD MECHANIC,DAY,LYNNTERM,,7.75,8.0,0.9720503535125018,128,62.313203125,57.8,10.447131312055419,1.3814432989690721,1.0,1.6485049980277091,93.15824218750001,85.45,15.923491666289626,583.170390625,547.85,196.00965758949266,0.626953125,0.9
HD MECHANIC,NIGHT,CENTENNIAL,,7.9921259842519685,8.0,0.08873565094161123,127,78.72669291338583,72.17,10.045822479709576,0.5222222222222223,0.5,0.3363499860730087,116.84003937007874,107.005,15.068733719564367,655.8068700787402,630.8625,91.01289052907393,0.5492125984251969,0.75
(deleted option),GRAVEYARD,NEPTUNE,,6.515748031496063,6.5,0.16591506569287806,127,86.1390625,86.05,2.9940601137196463,1.25,1.0,1.4619148819104413,128.48962890625,129.075,18.711705647986086,612.918544921875,559.325,126.61338553330431,0.554296875,0.9
WHEAT SPECIALTY,DAY,CARGILL,,7.504032258064516,7.5,0.044901325506693734,124,64.16903225806452,56.45,12.99259372638075,0.5043859649122807,0.5,0.0468292905790847,95.3166129032258,84.1,19.84720256903772,526.5496370967742,465.425,106.64289466861908,0.8834677419354838,0.9
LOCI,NIGHT,VAN WHARVES,,7.284552845528455,8.0,2.292254689319895,123,75.3016129032258,70.67,9.49658033335156,1.8838383838383839,1.0,2.494717155891505,112.37137096774192,105.505,14.42148378103411,713.8051612903225,670.865,136.5019635344278,0.6322580645161291,0.9
BUNNY BUS,DAY,VANTERM,,8.05691056910569,8.0,0.7248607894400867,123,61.12715447154471,55.3,11.135496081636406,0.7321428571428571,1.0,0.4190408549237629,91.30105691056912,82.95,17.438218452818223,509.3120325203252,442.4,109.69171313582017,0.5304878048780488,0.9
TRAINING,DAY,NEPTUNE,,8.0,8.0,0.0,121,62.97338842975206,55.3,13.517616996208991,0.0,0.0,0.0,93.26714876033058,82.95,18.07158829980602,503.7871074380165,442.4,108.14093596967193,0.46776859504132234,0.5
LABOUR,DAY,FIBRECO,BLANK,7.9625,8.0,0.367609241752501,120,56.3065,55.3,5.03705473666587,0.5555555555555556,0.5,0.39086797998528583,84.280125,82.95,7.327814612901342,452.041875,442.4,50.43447331702549,0.6104166666666667,1.0
LABOUR,DAY,CENTENNIAL,UTILITY (LAB),8.0,8.0,0.0,119,59.22672268907563,55.3,10.142994084525448,0.9690721649484536,1.0,0.21426270126795088,88.84008403361345,82.95,15.214491126788174,545.6801680672269,525.35,105.72342894523246,0.7172268907563025,0.75
LABOUR,DAY,VAN WHARVES,SPARE (LAB),8.034188034188034,8.0,0.5560269146863172,117,58.82905982905983,55.3,9.663252913335105,0.717391304347826,0.5,0.4217411678366499,88.24358974358974,82.95,14.494879370002648,485.1432692307692,442.4,94.04067480583954,0.6410256410256411,1.0
LIQUID BULK,NIGHT,VAN WHARVES,,8.004310344827585,8.0,0.04642383454426296,116,75.57396551724138,70.67,12.647478104302083,0.5714285714285714,0.5,0.273009453115974,110.28137931034482,105.505,22.628657615339538,651.7368103448276,618.1125,120.84098462873419,0.5810344827586207,0.75
LABOUR,NIGHT,LYNNTERM,SPARE (LAB),8.0,8.0,0.0,112,73.994375,69.67,8.008290611908064,0.7142857142857143,1.0,0.3933978962347216,110.98285714285714,104.505,12.017625713893231,597.3761607142858,557.36,73.48182010174305,0.6053571428571428,0.75
DOCK GANTRY,DAY,VANTERM,,7.964285714285714,8.0,0.3779644730092272,112,63.135625,56.3,14.771292451472787,1.9027777777777777,1.0,1.7292815590542603,98.11852678571428,83.95,47.548476565616575,613.7003571428571,534.35,188.97198575654593,0.5946428571428573,0.75
HD MECHANIC,DAY,DELTAPORT,,7.873873873873874,8.0,0.5619303922780524,111,67.2054954954955,57.8,14.206511422502947,0.40625,0.0,0.49899091723584604,95.43454954954956,85.45,30.02051225677015,541.5945045045045,462.4,122.34174590234552,0.5391891891891892,0.9
HEAD CHECKER,GRAVEYARD,CENTENNIAL,RAIL (HC),7.292792792792793,7.5,1.0257335921814208,111,87.750625,86.7,2.803184251560748,1.85,1.0,2.0381116462472826,131.35776785714285,129.725,4.221349152385404,873.930580357143,784.7774999999999,266.1220584752278,0.9772321428571429,1.0
LIFT TRUCK,NIGHT,SQUAMISH,,8.0,8.0,0.0,110,73.30763636363636,70.17,8.037070410540563,0.6666666666666666,1.0,0.5773502691896258,109.50895454545453,105.005,12.133628682216832,653.5526363636365,695.35,105.26311455417974,0.5027272727272727,0.65
LABOUR,NIGHT,LYNNTERM,HOLD (LAB),7.922018348623853,8.0,0.5408083452822056,109,74.40256880733945,69.67,8.261372565951888,0.7777777777777778,1.0,0.36324157862838946,111.60091743119266,104.505,12.393560887224528,596.7577752293578,557.36,82.1868477662751,0.615137614678899,1.0
WHEAT SPECIALTY,DAY,ALLIANCE GRAIN,,7.472222222222222,7.5,0.39169732099831706,108,65.78722222222223,56.45,15.680062275370645,0.5,0.5,0.0,97.24763888888889,84.1,22.86387037311211,535.3963317757009,465.425,126.92429888172579,0.8842592592592593,0.9
LABOUR,NIGHT,VANTERM,,7.861111111111111,8.0,0.7164076181821408,108,73.49898148148148,66.98,9.812032660679096,0.25,0.25,0.3535533905932738,103.86888888888889,100.47,28.775780780051097,579.1542129629629,535.84,97.09138100519678,0.5106481481481482,0.75
DOCK GANTRY,NIGHT,CENTENNIAL,,7.925233644859813,8.0,0.7733891912365308,107,78.68495327102805,70.67,11.285712404581638,1.1179775280898876,1.0,0.6485231119721194,117.45219626168225,105.505,17.209516511928086,727.7115887850467,670.865,133.73829110377326,0.6242990654205607,0.9
WHEAT SPECIALTY,NIGHT,RICHARDSON,,7.504901960784314,7.5,0.049507377148833714,102,77.52568627450981,70.82,9.471363667518213,0.4941860465116279,0.5,0.05391638660171921,115.1202450980392,105.655,15.02785333736762,630.3999019607843,583.9775,82.66824812097619,0.8666666666666667,0.9
TRAINING,DAY,LYNNTERM,,8.044554455445544,8.0,0.44776673559449537,101,58.77168316831683,55.3,9.90830218244346,0.0,0.0,,87.64663366336633,82.95,14.236386586997957,472.1806435643564,442.4,79.04744857256105,0.47178217821782176,0.75
DOCK GANTRY,NIGHT,VANTERM,,7.918367346938775,8.0,0.8081220356417685,98,74.26795918367347,70.67,11.918622261690878,1.3775510204081634,1.0,1.285052739858442,111.9331632653061,105.505,15.338275659273886,672.4035204081632,636.31,170.42328132780352,0.5668367346938776,0.9
TRAINING,NIGHT,VANTERM,,8.0,8.0,0.0,98,71.07142857142857,69.67,6.907923435126291,0.5,0.0,1.0,106.67372448979592,104.505,11.019340946839478,567.4660824742268,557.36,49.48922750114206,0.4801020408163265,0.65
MOBILE CRANE,DAY,CANADA PLACE,,7.654639175257732,7.5,1.1778352865317425,97,68.03443298969073,55.3,15.346787867571306,1.4831460674157304,1.0,0.5246721822971031,102.0361855670103,82.95,23.032629411124695,663.1764948453608,553.0,202.35909579796322,0.7427835051546392,0.9
BULK OPERATOR,NIGHT,VAN WHARVES,,7.824742268041237,8.0,0.8261394817456486,97,76.32134020618557,70.67,11.799971983447138,0.9895833333333334,0.75,1.2049966157511112,111.98402061855668,105.505,12.847133144028813,654.6065463917525,618.1125,112.8493054898296,0.561340206185567,0.9
BULLDOZER,DAY,NEPTUNE,,7.852631578947369,8.0,0.5919391330956533,95,63.46347368421053,55.3,15.07327921574431,0.3804347826086957,0.25,0.4240647566992524,95.03731578947368,82.95,22.554619341115476,518.3618421052631,442.4,139.7571895784177,0.5731578947368421,0.9
HEAD CHECKER,DAY,VANTERM,INGATE (HC),7.867021276595745,8.0,0.8895315062535488,94,60.10446808510639,55.95,10.442698392370826,1.875,2.0,0.2930045193365597,88.93547872340424,83.6,13.41060012587437,631.0866489361701,614.8,85.99381329143574,0.7515957446808511,1.0
LABOUR,NIGHT,VAN WHARVES,,7.994565217391305,8.0,0.052128603514268713,92,71.49717391304348,66.98,7.571489369082223,0.9038461538461539,1.0,0.316835312717215,106.96842391304347,100.47,11.164505494118993,598.2670652173913,557.36,73.83845549558654,0.538586956521739,0.9
HD MECHANIC,GRAVEYARD,VANTERM,,6.527777777777778,6.5,0.1735471167948785,90,90.22355555555555,88.55,5.710332112404458,0.35,0.0,0.4743416490252569,134.1272222222222,131.575,8.543621186813608,594.4427222222222,575.575,52.37721427654784,0.515,0.75
BULK OPERATOR,NIGHT,PORT MOODY,,7.938888888888889,8.0,0.20970522084687562,90,75.87100000000001,70.67,9.296435471292753,0.6842105263157895,0.5,0.4475403866254069,110.59080555555556,105.505,22.266370003255552,618.9739305555556,565.36,84.87106658025782,0.5083333333333333,0.9
DOCK GANTRY,GRAVEYARD,VANTERM,,6.068181818181818,6.5,1.6542905174084328,88,88.17222222222222,87.05,4.664772301433345,2.597916666666667,1.0,1.9308789293263084,131.8361111111111,130.075,6.946051371134322,708.675888888889,650.375,217.92114429071876,0.5994444444444444,0.9
LABOUR,GRAVEYARD,VAN WHARVES,BLANK,6.4772727272727275,6.5,0.4214717707041866,88,85.2225,86.05,13.876663470750442,0.8541666666666666,1.0,0.47729233286791095,127.82914772727273,129.075,20.81436490345664,582.8909659090909,559.325,121.21008250700574,0.6517045454545455,0.85
(deleted option),NIGHT,NEPTUNE,,7.25,8.0,2.2010969052285945,88,73.45752808988765,69.67,9.316258549744056,2.02,0.5,3.147658669875248,107.55893258426966,104.505,21.260024670487137,655.1723314606742,574.7775,165.57423158433804,0.6786516853932584,0.9
TRAINING,DAY,VAN WHARVES,,8.0,8.0,0.0,87,59.0,55.3,9.59926268970938,0.0,0.0,0.0,88.5,82.95,14.398894034564067,472.0,442.4,76.79410151767505,0.48965517241379314,0.5
GEARPERSON,DAY,LYNNTERM,,7.954022988505747,8.0,0.4288450139351181,87,60.35,55.95,14.056153415398159,1.1219512195121952,1.0,0.6780531672081295,90.27977011494254,83.6,17.14125312418753,544.7333333333333,505.115,146.96928545532248,0.5718390804597702,0.9
EXCAVATOR,NIGHT,NEPTUNE,,7.965116279069767,8.0,0.12812442652769448,86,77.2060465116279,69.67,13.957238078297648,0.7058823529411765,0.0,2.023755972268919,113.32999999999998,104.505,18.622010142965394,632.9457558139535,557.36,173.41486433637795,0.5313953488372093,0.9
WHEAT SPECIALTY,NIGHT,G3,,7.505813953488372,7.5,0.05391638660171921,86,76.51197674418604,70.82,9.173950822495748,0.5416666666666666,0.5,0.19338975772665493,114.28584302325582,105.655,15.35194448122062,634.3501453488371,583.9775,78.27017603764486,0.8936046511627908,0.9
(deleted option),DAY,PORT MOODY,,7.729411764705882,8.0,1.2945695671325117,85,57.7556976744186,55.3,10.142571496733336,1.0384615384615385,0.5,2.1160255439299647,104.1135465116279,82.95,180.39516493107456,490.68697674418604,442.4,184.78113935940078,0.5377906976744186,0.9
PLUMBER,DAY,NEPTUNE,,7.911764705882353,8.0,0.4510336711920958,85,59.10129411764706,57.8,6.820083226037936,1.1551724137931034,1.0,0.23333765444101878,87.38399999999999,85.45,10.286869716849177,536.9692647058824,547.85,76.05860891544303,0.6258823529411766,0.9
ELECTRICIAN,DAY,PORT MOODY,,8.0,8.0,0.0,84,62.25,57.8,10.309255404147859,0.75,1.0,0.4183300132670378,92.125,85.45,15.463883106221779,503.0863095238095,462.4,82.49334865527567,0.5089285714285714,0.65
WHEAT SPECIALTY,DAY,VITERRA PAC,,7.463855421686747,7.5,0.38873726573230316,83,64.1233734939759,56.45,13.263784387784293,0.5,0.5,0.0,94.65921686746988,84.1,21.571704005675883,525.2205120481927,465.425,113.88563076182237,0.886144578313253,0.9
LABOUR,DAY,LYNNTERM,SHEDMEN (LAB),7.9753086419753085,8.0,0.22222222222222232,81,59.028395061728396,55.3,9.356338955060112,0.5,0.5,,88.54259259259258,82.95,14.034508432590163,472.39783950617283,442.4,76.2213986437629,0.6049382716049383,0.85
FRONT END LOADER,DAY,NEPTUNE,,7.9,8.0,0.20126184217065093,80,61.911500000000004,55.3,11.854274676304149,0.6346153846153846,0.5,0.41370744029307244,91.22625000000001,82.95,20.134885252067473,509.70912500000003,456.225,104.00037323455726,0.595,0.9
BULK OPERATOR,DAY,PORT MOODY,,7.95,8.0,0.20438236689776887,80,67.30864197530865,56.3,19.144166066525752,0.9411764705882353,0.5,1.8275868048910193,98.5222839506173,83.95,21.67154565970928,548.8745987654321,452.0,158.3134939593041,0.5228395061728395,0.9
PLUMBER,DAY,VAN WHARVES,,7.740259740259741,8.0,0.9921083000437608,77,59.6761038961039,57.95,9.303904691868853,1.4285714285714286,1.0,1.1743597741411613,89.00571428571428,85.6,14.664623017080354,489.25172077922076,463.6,107.02715642710344,0.5435064935064935,0.9
BULK OPERATOR,DAY,VAN WHARVES,,7.855263157894737,8.0,0.30348848933344214,76,67.39434210526316,56.475,16.022870349224885,0.7894736842105263,0.5,0.4131549501122745,98.16690789473685,84.025,21.248216081467564,570.3781578947368,507.6875,146.84179777307307,0.6078947368421053,0.9
